retrieval_run_id,chunking_config_id,question_id,question,category,ground_truth_range_count,ground_truth_video_ids_json,corpus_chunk_count,first_relevant_rank,reciprocal_rank,chunks_to_full_coverage,recall_at_1,evidence_ranges_covered_at_1,evidence_range_recall_at_1,full_evidence_coverage_at_1,recall_at_3,evidence_ranges_covered_at_3,evidence_range_recall_at_3,full_evidence_coverage_at_3,recall_at_5,evidence_ranges_covered_at_5,evidence_range_recall_at_5,full_evidence_coverage_at_5,recall_at_10,evidence_ranges_covered_at_10,evidence_range_recall_at_10,full_evidence_coverage_at_10,top_10_chunk_ids_json,top_10_scores_json,top_10_video_ids_json,top_10_start_seconds_json,top_10_end_seconds_json,top_10_relevant_flags_json,top_10_covered_range_indices_json,manual_judgment
mit60001_dense_304f7bc8ee6b2b73,fixed_wp240_o48_v1,mit60001-q-033,How does the course connect decomposition and abstraction when building programs with functions?,multi_chunk,1,"[""MjbuarJ7SE0""]",548,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""MjbuarJ7SE0:fixed_wp240_o48_v1:7"",""MjbuarJ7SE0:fixed_wp240_o48_v1:3"",""RvRKT-jXvko:fixed_wp240_o48_v1:0"",""nykOeWgQcHM:fixed_wp240_o48_v1:4"",""9H6muyZjms0:fixed_wp240_o48_v1:4"",""MjbuarJ7SE0:fixed_wp240_o48_v1:8"",""-DP1i2ZU9gk:fixed_wp240_o48_v1:6"",""MjbuarJ7SE0:fixed_wp240_o48_v1:29"",""MjbuarJ7SE0:fixed_wp240_o48_v1:12"",""MjbuarJ7SE0:fixed_wp240_o48_v1:15""]","[0.67830467,0.63771886,0.62686461,0.60345191,0.5861311,0.54131866,0.50888872,0.4929325,0.48680884,0.4822754]","[""MjbuarJ7SE0"",""MjbuarJ7SE0"",""RvRKT-jXvko"",""nykOeWgQcHM"",""9H6muyZjms0"",""MjbuarJ7SE0"",""-DP1i2ZU9gk"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0""]","[489.24,212.985,0.79,258.73,248.15,555.63,428.3,2030.96,824.17,1045.92]","[555.63,282.54,79.02,329.0,319.93,610.32,503.3,2105.297,896.37,1113.49]","[true,false,false,false,false,true,false,false,false,false]","[[1],[],[],[],[],[1],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,fixed_wp240_o48_v1,mit60001-q-034,How does the course connect testing and debugging when finding program errors?,multi_chunk,2,"[""9H6muyZjms0""]",548,4,0.25,8,0,0,0.0,0,0,0,0.0,0,1,1,0.5,0,1,2,1.0,1,"[""9H6muyZjms0:fixed_wp240_o48_v1:19"",""9H6muyZjms0:fixed_wp240_o48_v1:6"",""9H6muyZjms0:fixed_wp240_o48_v1:14"",""9H6muyZjms0:fixed_wp240_o48_v1:15"",""9H6muyZjms0:fixed_wp240_o48_v1:13"",""9H6muyZjms0:fixed_wp240_o48_v1:11"",""9H6muyZjms0:fixed_wp240_o48_v1:33"",""9H6muyZjms0:fixed_wp240_o48_v1:4"",""nykOeWgQcHM:fixed_wp240_o48_v1:16"",""9H6muyZjms0:fixed_wp240_o48_v1:5""]","[0.4926255,0.47325343,0.47225168,0.46078479,0.4545871,0.45014194,0.42975867,0.42347705,0.42073745,0.42006218]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""nykOeWgQcHM"",""9H6muyZjms0""]","[1284.36,383.22,943.53,1012.27,883.019,722.394,2406.74,248.15,1133.84,317.61]","[1368.85,446.96,1012.27,1081.57,943.53,802.47,2477.28,319.93,1210.79,383.22]","[false,false,false,true,false,false,false,true,false,true]","[[],[],[],[1],[],[],[],[2],[],[2]]",
mit60001_dense_304f7bc8ee6b2b73,fixed_wp240_o48_v1,mit60001-q-035,How does the course connect list aliasing with mutation side effects?,multi_chunk,2,"[""RvRKT-jXvko"",""WPSeyjX1-4s""]",548,2,0.5,7,0,0,0.0,0,1,1,0.5,0,1,1,0.5,0,1,2,1.0,1,"[""RvRKT-jXvko:fixed_wp240_o48_v1:28"",""RvRKT-jXvko:fixed_wp240_o48_v1:29"",""RvRKT-jXvko:fixed_wp240_o48_v1:27"",""RvRKT-jXvko:fixed_wp240_o48_v1:31"",""RvRKT-jXvko:fixed_wp240_o48_v1:22"",""RvRKT-jXvko:fixed_wp240_o48_v1:30"",""WPSeyjX1-4s:fixed_wp240_o48_v1:1"",""SrkqbLOQcEo:fixed_wp240_o48_v1:1"",""WPSeyjX1-4s:fixed_wp240_o48_v1:0"",""RvRKT-jXvko:fixed_wp240_o48_v1:26""]","[0.40090731,0.37495935,0.36790532,0.36077812,0.35819131,0.32974356,0.3274439,0.32525963,0.31261823,0.31236273]","[""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""WPSeyjX1-4s"",""SrkqbLOQcEo"",""WPSeyjX1-4s"",""RvRKT-jXvko""]","[1965.56,2035.41,1894.01,2186.19,1549.47,2109.64,80.41,76.05,0.79,1817.88]","[2035.41,2109.64,1965.56,2274.8,1616.37,2190.3,141.09,144.05,80.41,1896.05]","[false,true,false,false,false,true,true,false,true,false]","[[],[1],[],[],[],[1],[2],[],[2],[]]",
mit60001_dense_304f7bc8ee6b2b73,fixed_wp240_o48_v1,mit60001-q-037,How do linear search and binary search differ in the number of elements they need to examine?,multi_chunk,2,"[""6LOwPhPDwVc"",""7lQXYl_L28w""]",548,1,1.0,3,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,1,2,1.0,1,"[""7lQXYl_L28w:fixed_wp240_o48_v1:8"",""6LOwPhPDwVc:fixed_wp240_o48_v1:1"",""6LOwPhPDwVc:fixed_wp240_o48_v1:2"",""7lQXYl_L28w:fixed_wp240_o48_v1:9"",""6LOwPhPDwVc:fixed_wp240_o48_v1:8"",""6LOwPhPDwVc:fixed_wp240_o48_v1:3"",""o9nW0uBqvEo:fixed_wp240_o48_v1:45"",""7lQXYl_L28w:fixed_wp240_o48_v1:13"",""7lQXYl_L28w:fixed_wp240_o48_v1:11"",""o9nW0uBqvEo:fixed_wp240_o48_v1:44""]","[0.65197539,0.53527403,0.53444421,0.50719869,0.48426351,0.47444993,0.46182626,0.46034217,0.45866612,0.44504699]","[""7lQXYl_L28w"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""7lQXYl_L28w"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""o9nW0uBqvEo"",""7lQXYl_L28w"",""7lQXYl_L28w"",""o9nW0uBqvEo""]","[475.86,80.55,142.04,530.14,468.66,198.599,2687.78,738.06,639.3,2635.73]","[530.14,144.96,198.599,583.8,527.56,252.75,2748.11,787.56,683.629,2687.78]","[true,false,true,false,false,true,false,false,false,false]","[[2],[],[1],[],[],[1],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,fixed_wp240_o48_v1,mit60001-q-038,How does the requirement for sorted input distinguish binary search from linear search?,confusable,2,"[""6LOwPhPDwVc""]",548,4,0.25,4,0,0,0.0,0,0,0,0.0,0,1,2,1.0,1,1,2,1.0,1,"[""7lQXYl_L28w:fixed_wp240_o48_v1:8"",""6LOwPhPDwVc:fixed_wp240_o48_v1:8"",""o9nW0uBqvEo:fixed_wp240_o48_v1:45"",""6LOwPhPDwVc:fixed_wp240_o48_v1:2"",""7lQXYl_L28w:fixed_wp240_o48_v1:9"",""6LOwPhPDwVc:fixed_wp240_o48_v1:3"",""o9nW0uBqvEo:fixed_wp240_o48_v1:44"",""6LOwPhPDwVc:fixed_wp240_o48_v1:10"",""6LOwPhPDwVc:fixed_wp240_o48_v1:9"",""6LOwPhPDwVc:fixed_wp240_o48_v1:38""]","[0.62192345,0.57908171,0.51838708,0.5128237,0.49641627,0.45377156,0.45341223,0.44592321,0.43502671,0.4330911]","[""7lQXYl_L28w"",""6LOwPhPDwVc"",""o9nW0uBqvEo"",""6LOwPhPDwVc"",""7lQXYl_L28w"",""6LOwPhPDwVc"",""o9nW0uBqvEo"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""6LOwPhPDwVc""]","[475.86,468.66,2687.78,142.04,530.14,198.599,2635.73,588.16,527.56,2314.72]","[530.14,527.56,2748.11,198.599,583.8,252.75,2687.78,641.99,588.16,2375.98]","[false,false,false,true,false,true,false,false,false,false]","[[],[],[],[1,2],[],[1],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,fixed_wp240_o48_v1,mit60001-q-039,How does the course distinguish black-box testing from glass-box testing?,confusable,2,"[""9H6muyZjms0""]",548,1,1.0,2,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,1,2,1.0,1,"[""9H6muyZjms0:fixed_wp240_o48_v1:9"",""9H6muyZjms0:fixed_wp240_o48_v1:8"",""9H6muyZjms0:fixed_wp240_o48_v1:11"",""9H6muyZjms0:fixed_wp240_o48_v1:10"",""0jljZRnHwOI:fixed_wp240_o48_v1:13"",""9H6muyZjms0:fixed_wp240_o48_v1:6"",""9H6muyZjms0:fixed_wp240_o48_v1:7"",""MjbuarJ7SE0:fixed_wp240_o48_v1:4"",""9H6muyZjms0:fixed_wp240_o48_v1:4"",""0jljZRnHwOI:fixed_wp240_o48_v1:0""]","[0.6734674,0.50694609,0.47724465,0.43173254,0.3203637,0.31243467,0.29429328,0.29161423,0.26813591,0.26251122]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""0jljZRnHwOI"",""9H6muyZjms0"",""9H6muyZjms0"",""MjbuarJ7SE0"",""9H6muyZjms0"",""0jljZRnHwOI""]","[579.82,511.92,722.394,657.1,977.22,383.22,444.65,282.54,248.15,0.79]","[657.1,579.82,802.47,724.06,1050.65,446.96,511.92,347.68,319.93,82.0]","[true,true,false,false,false,false,true,false,false,false]","[[2],[1],[],[],[],[],[1],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,fixed_wp240_o48_v1,mit60001-q-040,How does the course distinguish an exception from an assertion failure?,confusable,1,"[""9H6muyZjms0""]",548,4,0.25,4,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,"[""9H6muyZjms0:fixed_wp240_o48_v1:32"",""9H6muyZjms0:fixed_wp240_o48_v1:31"",""9H6muyZjms0:fixed_wp240_o48_v1:19"",""9H6muyZjms0:fixed_wp240_o48_v1:33"",""9H6muyZjms0:fixed_wp240_o48_v1:21"",""9H6muyZjms0:fixed_wp240_o48_v1:22"",""9H6muyZjms0:fixed_wp240_o48_v1:23"",""9H6muyZjms0:fixed_wp240_o48_v1:26"",""9H6muyZjms0:fixed_wp240_o48_v1:8"",""9H6muyZjms0:fixed_wp240_o48_v1:11""]","[0.5526129,0.53321302,0.47230494,0.47070199,0.44158584,0.43655699,0.39092073,0.37008682,0.35528553,0.33966279]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0""]","[2317.36,2218.38,1284.36,2406.74,1443.59,1534.46,1602.85,1826.24,511.92,722.394]","[2406.74,2317.36,1368.85,2477.28,1534.46,1602.85,1681.031,1907.09,579.82,802.47]","[false,false,false,true,false,false,false,false,false,false]","[[],[],[],[1],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,fixed_wp240_o48_v1,mit60001-q-041,How does the course distinguish a class from an instance of that class?,confusable,2,"[""-DP1i2ZU9gk"",""FlGjISF3l78""]",548,2,0.5,14,0,0,0.0,0,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,"[""vqn_yk5aFcI:fixed_wp240_o48_v1:0"",""-DP1i2ZU9gk:fixed_wp240_o48_v1:8"",""8s0d87sjy1A:fixed_wp240_o48_v1:0"",""FlGjISF3l78:fixed_wp240_o48_v1:31"",""FlGjISF3l78:fixed_wp240_o48_v1:3"",""-DP1i2ZU9gk:fixed_wp240_o48_v1:25"",""-DP1i2ZU9gk:fixed_wp240_o48_v1:9"",""FlGjISF3l78:fixed_wp240_o48_v1:1"",""FlGjISF3l78:fixed_wp240_o48_v1:7"",""FlGjISF3l78:fixed_wp240_o48_v1:32""]","[0.53165722,0.49279249,0.46505141,0.44979542,0.44532046,0.44402778,0.44169113,0.42755383,0.41970438,0.41766021]","[""vqn_yk5aFcI"",""-DP1i2ZU9gk"",""8s0d87sjy1A"",""FlGjISF3l78"",""FlGjISF3l78"",""-DP1i2ZU9gk"",""-DP1i2ZU9gk"",""FlGjISF3l78"",""FlGjISF3l78"",""FlGjISF3l78""]","[0.79,577.38,0.69,2119.02,229.06,1854.24,650.24,83.06,544.77,2187.89]","[48.957,650.24,78.6,2191.8,308.2,1946.11,723.98,157.8,606.486,2261.0]","[false,true,false,false,false,false,false,false,false,false]","[[],[1],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-001,"According to the course introduction, what learning goals are introduced for students?",factual,4,"[""nykOeWgQcHM"",""6LOwPhPDwVc""]",861,1,1.0,10,1,1,0.25,0,1,2,0.5,0,1,3,0.75,0,1,4,1.0,1,"[""nykOeWgQcHM:semantic_cosine_wp240_v1:6"",""nykOeWgQcHM:semantic_cosine_wp240_v1:3"",""nykOeWgQcHM:semantic_cosine_wp240_v1:7"",""nykOeWgQcHM:semantic_cosine_wp240_v1:5"",""nykOeWgQcHM:semantic_cosine_wp240_v1:12"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:0"",""nykOeWgQcHM:semantic_cosine_wp240_v1:8"",""9H6muyZjms0:semantic_cosine_wp240_v1:0"",""2__KumJsGXc:semantic_cosine_wp240_v1:0"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:77""]","[0.45026976,0.4196167,0.40323442,0.3892127,0.35478374,0.35360771,0.34288538,0.3417058,0.3403247,0.34014621]","[""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""o9nW0uBqvEo"",""nykOeWgQcHM"",""9H6muyZjms0"",""2__KumJsGXc"",""6LOwPhPDwVc""]","[261.01,127.42,306.07,215.39,524.32,0.79,350.57,0.79,0.79,2879.52]","[306.07,166.72,350.57,261.01,560.77,55.1,375.68,44.1,36.61,2903.75]","[true,true,false,true,false,false,false,false,false,true]","[[3],[1],[],[2,3],[],[],[],[],[],[4]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-002,What does the course say students should do to practice programming effectively?,factual,2,"[""nykOeWgQcHM""]",861,4,0.25,4,0,0,0.0,0,0,0,0.0,0,1,2,1.0,1,1,2,1.0,1,"[""nykOeWgQcHM:semantic_cosine_wp240_v1:7"",""nykOeWgQcHM:semantic_cosine_wp240_v1:6"",""nykOeWgQcHM:semantic_cosine_wp240_v1:5"",""nykOeWgQcHM:semantic_cosine_wp240_v1:3"",""nykOeWgQcHM:semantic_cosine_wp240_v1:8"",""nykOeWgQcHM:semantic_cosine_wp240_v1:4"",""nykOeWgQcHM:semantic_cosine_wp240_v1:2"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:0"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:5"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:24""]","[0.63967401,0.60229814,0.57399601,0.5258621,0.51018894,0.4597114,0.44794807,0.4353157,0.42804447,0.41043955]","[""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""-DP1i2ZU9gk"",""MjbuarJ7SE0"",""MjbuarJ7SE0""]","[306.07,261.01,215.39,127.42,350.57,166.72,84.85,0.79,207.02,1074.15]","[350.57,306.07,261.01,166.72,375.68,211.23,127.42,58.21,247.841,1115.65]","[false,false,false,true,false,true,false,false,false,false]","[[],[],[],[1,2],[],[2],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-003,How does Python use variable names in different scopes?,concept_explanation,1,"[""MjbuarJ7SE0""]",861,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""MjbuarJ7SE0:semantic_cosine_wp240_v1:41"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:21"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:42"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:51"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:50"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:25"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:36"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:17"",""FlGjISF3l78:semantic_cosine_wp240_v1:4"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:43""]","[0.74052978,0.62330055,0.62177235,0.60432994,0.59179282,0.59100914,0.5889492,0.58161163,0.57704747,0.57416046]","[""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""WPSeyjX1-4s"",""FlGjISF3l78"",""MjbuarJ7SE0""]","[1837.76,913.58,1885.249,2288.64,2219.53,1115.65,1610.01,639.9,204.45,1927.89]","[1885.249,976.88,1927.89,2328.82,2288.64,1171.651,1652.26,668.82,239.89,1965.15]","[true,false,true,false,false,false,false,false,false,false]","[[1],[],[1],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-004,What is the difference between assignment (=) and equality (==) in Python?,concept_explanation,1,"[""0jljZRnHwOI""]",861,17,0.058823529,17,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,"[""nykOeWgQcHM:semantic_cosine_wp240_v1:53"",""0jljZRnHwOI:semantic_cosine_wp240_v1:31"",""0jljZRnHwOI:semantic_cosine_wp240_v1:32"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:42"",""RvRKT-jXvko:semantic_cosine_wp240_v1:25"",""RvRKT-jXvko:semantic_cosine_wp240_v1:24"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:35"",""RvRKT-jXvko:semantic_cosine_wp240_v1:8"",""0jljZRnHwOI:semantic_cosine_wp240_v1:37"",""0jljZRnHwOI:semantic_cosine_wp240_v1:3""]","[0.6762619,0.62427723,0.59967524,0.57684958,0.55748808,0.54102939,0.53855306,0.53070062,0.51976907,0.51858079]","[""nykOeWgQcHM"",""0jljZRnHwOI"",""0jljZRnHwOI"",""MjbuarJ7SE0"",""RvRKT-jXvko"",""RvRKT-jXvko"",""-DP1i2ZU9gk"",""RvRKT-jXvko"",""0jljZRnHwOI"",""0jljZRnHwOI""]","[2365.69,1455.84,1513.51,1885.249,1049.77,1009.75,1594.11,338.31,1743.91,156.387]","[2400.25,1513.51,1582.76,1927.89,1112.0,1049.77,1634.24,369.5,1778.09,198.64]","[false,false,false,false,false,false,false,false,false,false]","[[],[],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-005,"According to the course, why does a recursive function require a base case?",concept_explanation,1,"[""WPSeyjX1-4s""]",861,2,0.5,2,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""WPSeyjX1-4s:semantic_cosine_wp240_v1:33"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:8"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:15"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:41"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:22"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:2"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:77"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:7"",""7lQXYl_L28w:semantic_cosine_wp240_v1:58"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:71""]","[0.60283113,0.59281111,0.57747614,0.53934956,0.50985962,0.50805682,0.48721367,0.48474431,0.47629791,0.46954829]","[""WPSeyjX1-4s"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""6LOwPhPDwVc"",""WPSeyjX1-4s"",""7lQXYl_L28w"",""6LOwPhPDwVc""]","[1167.69,308.1,558.97,1444.97,809.87,102.36,2879.52,278.22,1994.918,2648.12]","[1200.487,330.45,598.72,1488.046,855.45,143.43,2903.75,308.1,2028.0,2683.145]","[false,true,false,false,false,false,false,true,false,false]","[[],[1],[],[],[],[],[],[1],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-006,"According to the lecture, how is the efficiency of an algorithm explained?",concept_explanation,1,"[""o9nW0uBqvEo""]",861,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""o9nW0uBqvEo:semantic_cosine_wp240_v1:14"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:13"",""SE4P7IVCunE:semantic_cosine_wp240_v1:28"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:10"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:12"",""7lQXYl_L28w:semantic_cosine_wp240_v1:11"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:19"",""7lQXYl_L28w:semantic_cosine_wp240_v1:81"",""7lQXYl_L28w:semantic_cosine_wp240_v1:37"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:0""]","[0.62421066,0.6010201,0.60051489,0.59497017,0.58645076,0.54432809,0.53716224,0.53459287,0.53203529,0.52620655]","[""o9nW0uBqvEo"",""o9nW0uBqvEo"",""SE4P7IVCunE"",""o9nW0uBqvEo"",""o9nW0uBqvEo"",""7lQXYl_L28w"",""o9nW0uBqvEo"",""7lQXYl_L28w"",""7lQXYl_L28w"",""6LOwPhPDwVc""]","[560.39,509.53,1298.006,413.91,479.02,409.4,789.19,2799.48,1216.93,0.79]","[609.065,560.39,1339.95,445.955,509.53,437.41,818.77,2831.31,1242.54,54.0]","[true,true,false,false,false,false,false,false,false,false]","[[1],[1],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-007,What value is bound to a name after an assignment statement is evaluated?,code_behavior,1,"[""nykOeWgQcHM""]",861,6,0.166666667,6,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,"[""nykOeWgQcHM:semantic_cosine_wp240_v1:53"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:17"",""nykOeWgQcHM:semantic_cosine_wp240_v1:54"",""2__KumJsGXc:semantic_cosine_wp240_v1:1"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:42"",""nykOeWgQcHM:semantic_cosine_wp240_v1:49"",""RvRKT-jXvko:semantic_cosine_wp240_v1:25"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:41"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:50"",""nykOeWgQcHM:semantic_cosine_wp240_v1:51""]","[0.5289821,0.50988829,0.48390615,0.44785899,0.44680604,0.44353664,0.43961686,0.43480277,0.43388814,0.43332437]","[""nykOeWgQcHM"",""WPSeyjX1-4s"",""nykOeWgQcHM"",""2__KumJsGXc"",""MjbuarJ7SE0"",""nykOeWgQcHM"",""RvRKT-jXvko"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""nykOeWgQcHM""]","[2365.69,639.9,2403.16,36.61,1885.249,2167.05,1049.77,1837.76,2219.53,2274.34]","[2400.25,668.82,2461.3,67.24,1927.89,2233.09,1112.0,1885.249,2288.64,2329.09]","[false,false,false,false,false,true,false,false,false,false]","[[],[],[],[],[],[1],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-008,Why can rebinding a variable name leave the previous object unchanged?,code_behavior,2,"[""nykOeWgQcHM"",""SE4P7IVCunE""]",861,2,0.5,22,0,0,0.0,0,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,"[""MjbuarJ7SE0:semantic_cosine_wp240_v1:41"",""nykOeWgQcHM:semantic_cosine_wp240_v1:55"",""FlGjISF3l78:semantic_cosine_wp240_v1:57"",""SE4P7IVCunE:semantic_cosine_wp240_v1:16"",""RvRKT-jXvko:semantic_cosine_wp240_v1:49"",""0jljZRnHwOI:semantic_cosine_wp240_v1:4"",""FlGjISF3l78:semantic_cosine_wp240_v1:55"",""FlGjISF3l78:semantic_cosine_wp240_v1:26"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:52"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:53""]","[0.50850785,0.50183249,0.50179362,0.48385242,0.45788276,0.44830441,0.43329811,0.42991012,0.42501003,0.41892242]","[""MjbuarJ7SE0"",""nykOeWgQcHM"",""FlGjISF3l78"",""SE4P7IVCunE"",""RvRKT-jXvko"",""0jljZRnHwOI"",""FlGjISF3l78"",""FlGjISF3l78"",""MjbuarJ7SE0"",""MjbuarJ7SE0""]","[1837.76,2461.3,2368.62,744.57,2061.969,198.64,2281.52,1167.61,2328.82,2381.156]","[1885.249,2508.06,2428.15,781.88,2105.64,237.25,2330.06,1205.01,2381.156,2415.185]","[false,true,false,false,false,false,false,false,false,false]","[[],[1],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-009,"According to the course, how are local variables created and used during a function call?",code_behavior,1,"[""MjbuarJ7SE0""]",861,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""MjbuarJ7SE0:semantic_cosine_wp240_v1:41"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:45"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:22"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:19"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:35"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:49"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:27"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:21"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:23"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:24""]","[0.62115586,0.57884818,0.57795382,0.55144298,0.54616266,0.54391038,0.52360511,0.5203445,0.50615644,0.50489253]","[""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""-DP1i2ZU9gk"",""-DP1i2ZU9gk"",""MjbuarJ7SE0"",""MjbuarJ7SE0""]","[1837.76,2004.0,976.88,824.17,1569.32,2167.32,1237.35,917.59,1028.079,1074.15]","[1885.249,2047.88,1028.079,867.35,1610.01,2219.53,1293.79,954.54,1074.15,1115.65]","[true,false,false,false,false,false,false,false,false,false]","[[1],[],[],[],[],[],[],[],[],[]]",
